time,t_ramp,f_pull,f_mag_z,f_net_z,z_disp,min_dist,separated
4.4819999999998315,4.181999999999832,418.19999999998316,-430.57342400000005,-18.10744253306284,-0.0020616185258751094,0.008386168160251813,False
4.482999999999832,4.182999999999832,418.2999999999832,-430.57342400000005,-18.007442533062818,-0.0020611458383554657,0.008386640519865,False
4.483999999999832,4.183999999999832,418.3999999999832,-430.57342400000005,-17.907442533062795,-0.0020606728230154027,0.008387113207384644,False
4.4849999999998325,4.184999999999833,418.4999999999833,-430.57342400000005,-17.807442533062716,-0.0020601994799409333,0.008387586222724707,False
4.485999999999833,4.185999999999833,418.5999999999833,-430.57342400000005,-17.707442533062693,-0.0020597258092180473,0.008388059565799176,False
4.486999999999833,4.186999999999833,418.69999999998333,-430.57342400000005,-17.60744253306267,-0.002059251810932712,0.008388533236522064,False
4.4879999999998335,4.187999999999834,418.79999999998336,-430.57342400000005,-17.507442533062648,-0.0020587774851708717,0.008389007234807398,False
4.488999999999834,4.188999999999834,418.8999999999834,-430.57342400000005,-17.407442533062625,-0.0020583028320184495,0.00838948156056924,False
4.489999999999834,4.189999999999834,418.9999999999834,-430.57342400000005,-17.307442533062602,-0.002057827851561345,0.00838995621372166,False
4.4909999999998345,4.190999999999835,419.0999999999835,-430.57342400000005,-17.207442533062522,-0.002057352543885435,0.008390431194178765,False
4.491999999999835,4.191999999999835,419.1999999999835,-430.57342400000005,-17.1074425330625,-0.002056876909076575,0.008390906501854674,False
4.492999999999835,4.192999999999835,419.2999999999835,-430.57342400000005,-17.007442533062477,-0.0020564009472205966,0.008391382136663536,False
4.4939999999998355,4.193999999999836,419.39999999998355,-430.57342400000005,-16.907442533062454,-0.0020559246584033095,0.008391858098519512,False
4.494999999999836,4.194999999999836,419.4999999999836,-430.57342400000005,-16.80744253306243,-0.0020554480427105006,0.008392334387336801,False
4.495999999999836,4.195999999999836,419.59999999998365,-430.57342400000005,-16.707442533062352,-0.002054971100227935,0.00839281100302961,False
4.4969999999998365,4.196999999999837,419.6999999999837,-430.57342400000005,-16.60744253306233,-0.0020544938310413543,0.008393287945512177,False
4.497999999999837,4.197999999999837,419.7999999999837,-430.57342400000005,-16.507442533062306,-0.002054016235236479,0.008393765214698755,False
4.498999999999837,4.198999999999837,419.8999999999837,-430.57342400000005,-16.407442533062284,-0.002053538312899005,0.008394242810503631,False
4.4999999999998375,4.199999999999838,419.99999999998374,-430.57342400000005,-16.30744253306226,-0.002053060064114608,0.008394720732841107,False
4.500999999999838,4.200999999999838,420.0999999999838,-430.57342400000005,-16.20744253306218,-0.0020525814889689395,0.008395198981625501,False
4.501999999999838,4.201999999999838,420.19999999998385,-430.57342400000005,-16.10744253306216,-0.0020521025875476296,0.00839567755677117,False
4.5029999999998385,4.202999999999839,420.29999999998387,-430.57342400000005,-16.007442533062136,-0.0020516233599362855,0.00839615645819248,False
4.503999999999839,4.203999999999839,420.3999999999839,-430.57342400000005,-15.907442533062113,-0.0020511438062204915,0.008396635685803825,False
4.504999999999839,4.204999999999839,420.4999999999839,-430.57342400000005,-15.80744253306209,-0.0020506639264858103,0.008397115239519618,False
4.5059999999998395,4.20599999999984,420.599999999984,-430.57342400000005,-15.70744253306201,-0.002050183720817782,0.0083975951192543,False
4.50699999999984,4.20699999999984,420.699999999984,-430.57342400000005,-15.607442533061988,-0.0020497031893019235,0.008398075324922328,False
4.50799999999984,4.20799999999984,420.79999999998404,-430.57342400000005,-15.507442533061965,-0.00204922233202373,0.008398555856438188,False
4.5089999999998405,4.208999999999841,420.89999999998406,-430.57342400000005,-15.407442533061943,-0.002048741149068674,0.008399036713716381,False
4.509999999999841,4.209999999999841,420.9999999999841,-430.57342400000005,-15.30744253306192,-0.0020482596405222053,0.008399517896671435,False
4.510999999999841,4.210999999999841,421.0999999999841,-430.57342400000005,-15.207442533061897,-0.0020477778064697523,0.008399999405217904,False
4.5119999999998415,4.211999999999842,421.1999999999842,-430.57342400000005,-15.107442533061818,-0.00204729564699672,0.008400481239270357,False
4.512999999999842,4.212999999999842,421.2999999999842,-430.57342400000005,-15.007442533061795,-0.002046813162188491,0.008400963398743392,False
4.513999999999842,4.213999999999842,421.39999999998423,-430.57342400000005,-14.907442533061772,-0.0020463303521304262,0.00840144588355162,False
4.5149999999998425,4.214999999999843,421.49999999998425,-430.57342400000005,-14.80744253306175,-0.0020458472169078636,0.008401928693609685,False
4.515999999999843,4.215999999999843,421.5999999999843,-430.57342400000005,-14.707442533061727,-0.0020453637566061186,0.008402411828832246,False
4.516999999999843,4.216999999999843,421.69999999998436,-430.57342400000005,-14.607442533061647,-0.0020448799713104846,0.008402895289133993,False
4.5179999999998435,4.217999999999844,421.7999999999844,-430.57342400000005,-14.507442533061624,-0.0020443958611062324,0.008403379074429626,False
4.518999999999844,4.218999999999844,421.8999999999844,-430.57342400000005,-14.407442533061602,-0.002043911426078611,0.008403863184633877,False
4.519999999999844,4.219999999999844,421.9999999999844,-430.57342400000005,-14.307442533061579,-0.002043426666312846,0.0084043476196615,False
