trial_id,reward,reward_hold,reward_drive,termination_hold,termination_drive,slip_m,contact_percentage_hold,detachment_fraction_hold,detached_hold,progress_m,progress_rate_mps,contact_percentage_drive,detachment_fraction_drive,detached_drive,stuck,walltime_s
16,-5.1420852121665295,-5.1420852121665295,-4.32016896274968,ok,ok,0.06841704243330056,0.9952,0.0048000000000000265,False,0.09596620745006929,0.0,0.9952,0.0048000000000000265,False,False,1.9863898754119873
17,-148.86408303402737,-148.86408303402737,-3.6486507140741913,ok,ok,28.852816606805465,0.9954,0.0046000000000000485,False,0.19026985718517142,0.038061583753779084,0.9954,0.0046000000000000485,False,False,2.305143356323242
18,-164.94672920086552,-73.33069080291901,-164.94672920086552,ok,ok,13.146138160583792,0.9924,0.007600000000000051,False,-31.549345840173107,-6.311131394312497,0.9928,0.007199999999999984,False,False,2.352663993835449
19,-395.5964340974712,-46.281198385353605,-395.5964340974712,ok,ok,8.37623967707073,0.9956,0.0043999999999999595,False,-78.27928681949425,-15.658989161728746,0.9958,0.0041999999999999815,False,False,2.037126064300537
20,-27.30998758649774,-27.30998758649774,-10.438911997728056,ok,ok,3.7419975172995383,0.9914,0.008600000000000052,False,0.3122176004543909,0.062456011293127035,0.988,0.01200000000000001,False,False,2.8034095764160156
21,-129.19896794511322,-129.19896794511322,43.836133352343694,ok,ok,24.87979358902264,0.9952,0.0048000000000000265,False,9.68722667046875,1.9378329006735815,0.9954,0.0046000000000000485,False,False,2.1974658966064453
22,-51.72406430677554,-51.72406430677554,-22.739576287034325,ok,ok,9.064812861355115,0.9936,0.006399999999999961,False,-3.347915257406864,-5.863249137315644,0.994,0.006000000000000005,False,False,1.9317593574523926
23,-19.87849255886351,-16.143305746533045,-19.87849255886351,ok,ok,1.468661149306603,0.9912,0.00880000000000003,False,-2.335698511772705,-0.46723314898426477,0.9918,0.008199999999999985,False,False,3.2689802646636963
24,-906.8364551550736,-906.8364551550736,-747.0255762719647,detached,ok,0.007291031014701429,0.0932,0.9068,True,-0.00511525439293703,-0.0010232555296931845,0.253,0.747,False,False,3.780855894088745
25,-166.74427564943358,-31.695116972685135,-166.74427564943358,ok,ok,5.139023394537026,0.994,0.006000000000000005,False,-32.18885512988671,-6.439058837743884,0.9942,0.005800000000000027,False,False,2.565842390060425
26,-420.6251911013304,-11.03665845199883,-420.6251911013304,ok,ok,0.007331690399763853,0.989,0.01100000000000001,False,-0.005038220266085358,-0.0010078456223413823,0.5794,0.4206,False,False,3.584876775741577
27,-38.125967380792375,-16.729693645454155,-38.125967380792375,ok,ok,2.4659387290908397,0.9956,0.0043999999999999595,False,-6.745193476158484,-1.3493085569428742,0.9956,0.0043999999999999595,False,False,2.429541826248169
28,-2.0264719094998305,-0.015236813887564545,-2.0264719094998305,ok,ok,0.003047362777512909,1.0,0.0,False,-0.4052943818999661,0.0,1.0,0.0,False,False,1.770364761352539
29,-104.95977062797556,-104.95977062797556,-56.859847256006375,ok,ok,19.751954125595116,0.9938,0.006199999999999983,False,-10.171969451201274,-2.0348008504100186,0.994,0.006000000000000005,False,False,2.693941354751587
0,-77.39264281851761,-19.182010408475062,-77.39264281851761,ok,ok,2.276402081695007,0.9922,0.007800000000000029,False,-13.99852856370353,-2.800265765893447,0.9926,0.007399999999999962,False,False,3.1511168479919434
1,-17.938910092868856,-17.938910092868856,-14.55442340545337,ok,ok,0.06778201857378179,0.9824,0.01759999999999995,False,0.08911531890932883,0.0,0.985,0.015000000000000013,False,False,2.352489471435547
2,-105.2770190258124,-105.2770190258124,-76.77101404886503,ok,ok,19.815403805162482,0.9938,0.006199999999999983,False,-14.154202809773006,-2.831406843322823,0.994,0.006000000000000005,False,False,2.375825881958008
3,-17.15783134876361,-17.15783134876361,4.314584351575544,ok,ok,2.511566269752713,0.9954,0.0046000000000000485,False,1.7429168703151008,0.0,0.9956,0.0043999999999999595,False,False,2.0040953159332275
4,-677.044896784311,-677.044896784311,-577.6343276200836,ok,ok,0.008979356862205554,0.323,0.677,False,-0.006865524016710645,-0.0013733794792377615,0.4224,0.5776,False,False,4.057388544082642
5,-945.8281396634899,-57.837657625347404,-945.8281396634899,ok,detached,0.007531525069488772,0.9422,0.05779999999999996,False,-0.00562793269799583,-0.0011258117019393777,0.0542,0.9458,True,False,3.795850992202759
6,-0.3508870712640036,-0.34340394683683567,-0.3508870712640036,ok,ok,0.06868078936736714,1.0,0.0,False,-0.07017741425280072,0.0,1.0,0.0,False,False,1.786682367324829
7,-4.950515611074462,-4.950515611074462,-3.903853105332056,ok,ok,0.07010312221488271,0.9954,0.0046000000000000485,False,0.09922937893358069,0.0,0.9956,0.0043999999999999595,False,False,2.108062982559204
8,-433.4431903800075,-433.4431903800075,-363.115577940713,ok,ok,0.08863807600148801,0.567,0.43300000000000005,False,0.05688441185737697,0.011379158203114238,0.6366,0.36339999999999995,False,False,3.9101641178131104
9,-26.22767492043329,-26.22767492043329,-4.131526214106213,ok,ok,4.285534984086653,0.9952,0.0048000000000000265,False,0.13369475717876267,0.026744300295807513,0.9952,0.0048000000000000265,False,False,2.4407167434692383
10,-1000.0138631022555,-1000.0137611826077,-1000.0138631022555,detached,detached,0.002752236521541592,0.0,1.0,True,-0.002772620451114649,-0.0005546350172262883,0.0,1.0,True,False,3.3476760387420654
11,-13.042897934095192,-5.0388471300638145,-13.042897934095192,ok,ok,0.00776942601276201,0.995,0.0050000000000000044,False,-0.0085795868190362,-0.0017162606159301576,0.987,0.013000000000000012,False,False,3.6977646350860596
12,-381.1336590892768,-381.1336590892768,-291.4431887886122,ok,ok,0.06673181785535577,0.6192,0.3808,False,0.11136224227757813,0.0,0.708,0.29200000000000004,False,False,2.6908183097839355
13,-4.580074465042593,-4.580074465042593,-2.452547453553355,ok,ok,0.03601489300852656,0.9956,0.0043999999999999595,False,0.389490509289321,0.0,0.9956,0.0043999999999999595,False,False,2.121532440185547
14,-92.65752849109333,-92.65752849109333,-55.901623473337104,ok,ok,16.411505698218658,0.9894,0.010600000000000054,False,-9.220324694667415,-1.8444338256983341,0.9902,0.009800000000000031,False,False,3.081150770187378
15,-13.242111662833233,-5.042408283150172,-13.242111662833233,ok,ok,0.00848165663003351,0.995,0.0050000000000000044,False,-0.008422332566648927,-0.0016848034740243266,0.9868,0.01319999999999999,False,False,3.8817007541656494
16,-5.1420852121665295,-5.1420852121665295,-4.32016896274968,ok,ok,0.06841704243330056,0.9952,0.0048000000000000265,False,0.09596620745006929,0.0,0.9952,0.0048000000000000265,False,False,1.8899340629577637
17,-148.86408303402737,-148.86408303402737,-3.6486507140741913,ok,ok,28.852816606805465,0.9954,0.0046000000000000485,False,0.19026985718517142,0.038061583753779084,0.9954,0.0046000000000000485,False,False,2.2187297344207764
18,-164.94672920086552,-73.33069080291901,-164.94672920086552,ok,ok,13.146138160583792,0.9924,0.007600000000000051,False,-31.549345840173107,-6.311131394312497,0.9928,0.007199999999999984,False,False,2.282111406326294
19,-395.5964340974712,-46.281198385353605,-395.5964340974712,ok,ok,8.37623967707073,0.9956,0.0043999999999999595,False,-78.27928681949425,-15.658989161728746,0.9958,0.0041999999999999815,False,False,2.0488979816436768
20,-27.30998758649774,-27.30998758649774,-10.438911997728056,ok,ok,3.7419975172995383,0.9914,0.008600000000000052,False,0.3122176004543909,0.062456011293127035,0.988,0.01200000000000001,False,False,2.719682216644287
21,-129.19896794511322,-129.19896794511322,43.836133352343694,ok,ok,24.87979358902264,0.9952,0.0048000000000000265,False,9.68722667046875,1.9378329006735815,0.9954,0.0046000000000000485,False,False,2.281787872314453
22,-51.72406430677554,-51.72406430677554,-22.739576287034325,ok,ok,9.064812861355115,0.9936,0.006399999999999961,False,-3.347915257406864,-5.863249137315644,0.994,0.006000000000000005,False,False,1.8885858058929443
23,-19.87849255886351,-16.143305746533045,-19.87849255886351,ok,ok,1.468661149306603,0.9912,0.00880000000000003,False,-2.335698511772705,-0.46723314898426477,0.9918,0.008199999999999985,False,False,3.337228536605835
24,-906.8364551550736,-906.8364551550736,-747.0255762719647,detached,ok,0.007291031014701429,0.0932,0.9068,True,-0.00511525439293703,-0.0010232555296931845,0.253,0.747,False,False,3.715261220932007
25,-166.74427564943358,-31.695116972685135,-166.74427564943358,ok,ok,5.139023394537026,0.994,0.006000000000000005,False,-32.18885512988671,-6.439058837743884,0.9942,0.005800000000000027,False,False,2.5851025581359863
26,-420.6251911013304,-11.03665845199883,-420.6251911013304,ok,ok,0.007331690399763853,0.989,0.01100000000000001,False,-0.005038220266085358,-0.0010078456223413823,0.5794,0.4206,False,False,3.7686588764190674
27,-38.125967380792375,-16.729693645454155,-38.125967380792375,ok,ok,2.4659387290908397,0.9956,0.0043999999999999595,False,-6.745193476158484,-1.3493085569428742,0.9956,0.0043999999999999595,False,False,2.441889524459839
28,-2.0264719094998305,-0.015236813887564545,-2.0264719094998305,ok,ok,0.003047362777512909,1.0,0.0,False,-0.4052943818999661,0.0,1.0,0.0,False,False,1.7415120601654053
29,-104.95977062797556,-104.95977062797556,-56.859847256006375,ok,ok,19.751954125595116,0.9938,0.006199999999999983,False,-10.171969451201274,-2.0348008504100186,0.994,0.006000000000000005,False,False,2.7141902446746826
0,-77.39264281851761,-19.182010408475062,-77.39264281851761,ok,ok,2.276402081695007,0.9922,0.007800000000000029,False,-13.99852856370353,-2.800265765893447,0.9926,0.007399999999999962,False,False,3.2093374729156494
1,-17.938910092868856,-17.938910092868856,-14.55442340545337,ok,ok,0.06778201857378179,0.9824,0.01759999999999995,False,0.08911531890932883,0.0,0.985,0.015000000000000013,False,False,2.3594002723693848
2,-105.2770190258124,-105.2770190258124,-76.77101404886503,ok,ok,19.815403805162482,0.9938,0.006199999999999983,False,-14.154202809773006,-2.831406843322823,0.994,0.006000000000000005,False,False,2.318185806274414
3,-17.15783134876361,-17.15783134876361,4.314584351575544,ok,ok,2.511566269752713,0.9954,0.0046000000000000485,False,1.7429168703151008,0.0,0.9956,0.0043999999999999595,False,False,2.040700912475586
4,-677.044896784311,-677.044896784311,-577.6343276200836,ok,ok,0.008979356862205554,0.323,0.677,False,-0.006865524016710645,-0.0013733794792377615,0.4224,0.5776,False,False,4.114339351654053
5,-945.8281396634899,-57.837657625347404,-945.8281396634899,ok,detached,0.007531525069488772,0.9422,0.05779999999999996,False,-0.00562793269799583,-0.0011258117019393777,0.0542,0.9458,True,False,3.770375967025757
6,-2.969785004066029,-0.947756540495914,-2.969785004066029,ok,ok,0.1895513080991828,1.0,0.0,False,-0.5939570008132059,0.0,1.0,0.0,False,False,1.9617266654968262
7,-4.950515611074462,-4.950515611074462,-3.903853105332056,ok,ok,0.07010312221488271,0.9954,0.0046000000000000485,False,0.09922937893358069,0.0,0.9956,0.0043999999999999595,False,False,2.085320472717285
8,-433.4431903800075,-433.4431903800075,-363.115577940713,ok,ok,0.08863807600148801,0.567,0.43300000000000005,False,0.05688441185737697,0.011379158203114238,0.6366,0.36339999999999995,False,False,3.9069151878356934
9,-26.22767492043329,-26.22767492043329,-4.131526214106213,ok,ok,4.285534984086653,0.9952,0.0048000000000000265,False,0.13369475717876267,0.026744300295807513,0.9952,0.0048000000000000265,False,False,2.4436826705932617
10,-1000.0138631022555,-1000.0137611826077,-1000.0138631022555,detached,detached,0.002752236521541592,0.0,1.0,True,-0.002772620451114649,-0.0005546350172262883,0.0,1.0,True,False,3.4484922885894775
11,-13.042897934095192,-5.0388471300638145,-13.042897934095192,ok,ok,0.00776942601276201,0.995,0.0050000000000000044,False,-0.0085795868190362,-0.0017162606159301576,0.987,0.013000000000000012,False,False,3.793383836746216
12,-381.1336590892768,-381.1336590892768,-291.4431887886122,ok,ok,0.06673181785535577,0.6192,0.3808,False,0.11136224227757813,0.0,0.708,0.29200000000000004,False,False,2.7241692543029785
13,-4.580074465042593,-4.580074465042593,-2.452547453553355,ok,ok,0.03601489300852656,0.9956,0.0043999999999999595,False,0.389490509289321,0.0,0.9956,0.0043999999999999595,False,False,2.1013875007629395
14,-92.65752849109333,-92.65752849109333,-55.901623473337104,ok,ok,16.411505698218658,0.9894,0.010600000000000054,False,-9.220324694667415,-1.8444338256983341,0.9902,0.009800000000000031,False,False,3.0330827236175537
15,-13.242111662833233,-5.042408283150172,-13.242111662833233,ok,ok,0.00848165663003351,0.995,0.0050000000000000044,False,-0.008422332566648927,-0.0016848034740243266,0.9868,0.01319999999999999,False,False,3.9163906574249268
16,-5.1420852121665295,-5.1420852121665295,-4.32016896274968,ok,ok,0.06841704243330056,0.9952,0.0048000000000000265,False,0.09596620745006929,0.0,0.9952,0.0048000000000000265,False,False,1.9608979225158691
17,-148.86408303402737,-148.86408303402737,-3.6486507140741913,ok,ok,28.852816606805465,0.9954,0.0046000000000000485,False,0.19026985718517142,0.038061583753779084,0.9954,0.0046000000000000485,False,False,2.2218310832977295
18,-164.94672920086552,-73.33069080291901,-164.94672920086552,ok,ok,13.146138160583792,0.9924,0.007600000000000051,False,-31.549345840173107,-6.311131394312497,0.9928,0.007199999999999984,False,False,2.3825602531433105
19,-395.5964340974712,-46.281198385353605,-395.5964340974712,ok,ok,8.37623967707073,0.9956,0.0043999999999999595,False,-78.27928681949425,-15.658989161728746,0.9958,0.0041999999999999815,False,False,2.151146173477173
20,-27.30998758649774,-27.30998758649774,-10.438911997728056,ok,ok,3.7419975172995383,0.9914,0.008600000000000052,False,0.3122176004543909,0.062456011293127035,0.988,0.01200000000000001,False,False,2.787705421447754
21,-129.19896794511322,-129.19896794511322,43.836133352343694,ok,ok,24.87979358902264,0.9952,0.0048000000000000265,False,9.68722667046875,1.9378329006735815,0.9954,0.0046000000000000485,False,False,2.2600786685943604
22,-51.72406430677554,-51.72406430677554,-22.739576287034325,ok,ok,9.064812861355115,0.9936,0.006399999999999961,False,-3.347915257406864,-5.863249137315644,0.994,0.006000000000000005,False,False,2.0423648357391357
23,-19.87849255886351,-16.143305746533045,-19.87849255886351,ok,ok,1.468661149306603,0.9912,0.00880000000000003,False,-2.335698511772705,-0.46723314898426477,0.9918,0.008199999999999985,False,False,3.319901943206787
24,-906.8364551550736,-906.8364551550736,-747.0255762719647,detached,ok,0.007291031014701429,0.0932,0.9068,True,-0.00511525439293703,-0.0010232555296931845,0.253,0.747,False,False,3.7716710567474365
25,-166.74427564943358,-31.695116972685135,-166.74427564943358,ok,ok,5.139023394537026,0.994,0.006000000000000005,False,-32.18885512988671,-6.439058837743884,0.9942,0.005800000000000027,False,False,2.5576508045196533
26,-420.6251911013304,-11.03665845199883,-420.6251911013304,ok,ok,0.007331690399763853,0.989,0.01100000000000001,False,-0.005038220266085358,-0.0010078456223413823,0.5794,0.4206,False,False,3.694209098815918
27,-38.125967380792375,-16.729693645454155,-38.125967380792375,ok,ok,2.4659387290908397,0.9956,0.0043999999999999595,False,-6.745193476158484,-1.3493085569428742,0.9956,0.0043999999999999595,False,False,2.4510979652404785
28,-2.0194027206255334,-0.09733480303764018,-2.0194027206255334,ok,ok,0.019466960607528037,1.0,0.0,False,-0.4038805441251067,0.0,1.0,0.0,False,False,1.7515928745269775
29,-104.95977062797556,-104.95977062797556,-56.859847256006375,ok,ok,19.751954125595116,0.9938,0.006199999999999983,False,-10.171969451201274,-2.0348008504100186,0.994,0.006000000000000005,False,False,2.697387456893921
0,-77.39264281851761,-19.182010408475062,-77.39264281851761,ok,ok,2.276402081695007,0.9922,0.007800000000000029,False,-13.99852856370353,-2.800265765893447,0.9926,0.007399999999999962,False,False,3.2142653465270996
1,-17.938910092868856,-17.938910092868856,-14.55442340545337,ok,ok,0.06778201857378179,0.9824,0.01759999999999995,False,0.08911531890932883,0.0,0.985,0.015000000000000013,False,False,2.3178272247314453
2,-105.2770190258124,-105.2770190258124,-76.77101404886503,ok,ok,19.815403805162482,0.9938,0.006199999999999983,False,-14.154202809773006,-2.831406843322823,0.994,0.006000000000000005,False,False,2.3878896236419678
3,-17.15783134876361,-17.15783134876361,4.314584351575544,ok,ok,2.511566269752713,0.9954,0.0046000000000000485,False,1.7429168703151008,0.0,0.9956,0.0043999999999999595,False,False,2.0435526371002197
4,-677.044896784311,-677.044896784311,-577.6343276200836,ok,ok,0.008979356862205554,0.323,0.677,False,-0.006865524016710645,-0.0013733794792377615,0.4224,0.5776,False,False,4.015775203704834
5,-945.8281396634899,-57.837657625347404,-945.8281396634899,ok,detached,0.007531525069488772,0.9422,0.05779999999999996,False,-0.00562793269799583,-0.0011258117019393777,0.0542,0.9458,True,False,3.8087573051452637
6,-2.969785004066029,-0.947756540495914,-2.969785004066029,ok,ok,0.1895513080991828,1.0,0.0,False,-0.5939570008132059,0.0,1.0,0.0,False,False,1.9284017086029053
7,-4.950515611074462,-4.950515611074462,-3.903853105332056,ok,ok,0.07010312221488271,0.9954,0.0046000000000000485,False,0.09922937893358069,0.0,0.9956,0.0043999999999999595,False,False,2.153688430786133
8,-433.4431903800075,-433.4431903800075,-363.115577940713,ok,ok,0.08863807600148801,0.567,0.43300000000000005,False,0.05688441185737697,0.011379158203114238,0.6366,0.36339999999999995,False,False,3.8750619888305664
9,-26.22767492043329,-26.22767492043329,-4.131526214106213,ok,ok,4.285534984086653,0.9952,0.0048000000000000265,False,0.13369475717876267,0.026744300295807513,0.9952,0.0048000000000000265,False,False,2.454298734664917
10,-1000.0138631022555,-1000.0137611826077,-1000.0138631022555,detached,detached,0.002752236521541592,0.0,1.0,True,-0.002772620451114649,-0.0005546350172262883,0.0,1.0,True,False,3.3793320655822754
11,-13.042897934095192,-5.0388471300638145,-13.042897934095192,ok,ok,0.00776942601276201,0.995,0.0050000000000000044,False,-0.0085795868190362,-0.0017162606159301576,0.987,0.013000000000000012,False,False,3.8193867206573486
12,-381.1336590892768,-381.1336590892768,-291.4431887886122,ok,ok,0.06673181785535577,0.6192,0.3808,False,0.11136224227757813,0.0,0.708,0.29200000000000004,False,False,2.720837116241455
13,-4.580074465042593,-4.580074465042593,-2.452547453553355,ok,ok,0.03601489300852656,0.9956,0.0043999999999999595,False,0.389490509289321,0.0,0.9956,0.0043999999999999595,False,False,2.1838223934173584
14,-92.65752849109333,-92.65752849109333,-55.901623473337104,ok,ok,16.411505698218658,0.9894,0.010600000000000054,False,-9.220324694667415,-1.8444338256983341,0.9902,0.009800000000000031,False,False,3.014967441558838
15,-13.242111662833233,-5.042408283150172,-13.242111662833233,ok,ok,0.00848165663003351,0.995,0.0050000000000000044,False,-0.008422332566648927,-0.0016848034740243266,0.9868,0.01319999999999999,False,False,3.926332473754883
16,-5.1420852121665295,-5.1420852121665295,-4.32016896274968,ok,ok,0.06841704243330056,0.9952,0.0048000000000000265,False,0.09596620745006929,0.0,0.9952,0.0048000000000000265,False,False,1.997471570968628
17,-148.86408303402737,-148.86408303402737,-3.6486507140741913,ok,ok,28.852816606805465,0.9954,0.0046000000000000485,False,0.19026985718517142,0.038061583753779084,0.9954,0.0046000000000000485,False,False,2.241002082824707
18,-164.94672920086552,-73.33069080291901,-164.94672920086552,ok,ok,13.146138160583792,0.9924,0.007600000000000051,False,-31.549345840173107,-6.311131394312497,0.9928,0.007199999999999984,False,False,2.416548490524292
19,-395.5964340974712,-46.281198385353605,-395.5964340974712,ok,ok,8.37623967707073,0.9956,0.0043999999999999595,False,-78.27928681949425,-15.658989161728746,0.9958,0.0041999999999999815,False,False,2.067289113998413
20,-27.30998758649774,-27.30998758649774,-10.438911997728056,ok,ok,3.7419975172995383,0.9914,0.008600000000000052,False,0.3122176004543909,0.062456011293127035,0.988,0.01200000000000001,False,False,0.05063772201538086
21,-129.19896794511322,-129.19896794511322,43.836133352343694,ok,ok,24.87979358902264,0.9952,0.0048000000000000265,False,9.68722667046875,1.9378329006735815,0.9954,0.0046000000000000485,False,False,-0.5687823295593262
22,-51.72406430677554,-51.72406430677554,-22.739576287034325,ok,ok,9.064812861355115,0.9936,0.006399999999999961,False,-3.347915257406864,-5.863249137315644,0.994,0.006000000000000005,False,False,-0.787365198135376
23,-19.87849255886351,-16.143305746533045,-19.87849255886351,ok,ok,1.468661149306603,0.9912,0.00880000000000003,False,-2.335698511772705,-0.46723314898426477,0.9918,0.008199999999999985,False,False,0.531317949295044
24,-906.8364551550736,-906.8364551550736,-747.0255762719647,detached,ok,0.007291031014701429,0.0932,0.9068,True,-0.00511525439293703,-0.0010232555296931845,0.253,0.747,False,False,0.9702379703521729
25,-166.74427564943358,-31.695116972685135,-166.74427564943358,ok,ok,5.139023394537026,0.994,0.006000000000000005,False,-32.18885512988671,-6.439058837743884,0.9942,0.005800000000000027,False,False,-0.1616840362548828
26,-420.6251911013304,-11.03665845199883,-420.6251911013304,ok,ok,0.007331690399763853,0.989,0.01100000000000001,False,-0.005038220266085358,-0.0010078456223413823,0.5794,0.4206,False,False,0.9125006198883057
27,-38.125967380792375,-16.729693645454155,-38.125967380792375,ok,ok,2.4659387290908397,0.9956,0.0043999999999999595,False,-6.745193476158484,-1.3493085569428742,0.9956,0.0043999999999999595,False,False,-0.3798670768737793
28,-2.0194027206255334,-0.09733480303764018,-2.0194027206255334,ok,ok,0.019466960607528037,1.0,0.0,False,-0.4038805441251067,0.0,1.0,0.0,False,False,-0.9776368141174316
29,-104.95977062797556,-104.95977062797556,-56.859847256006375,ok,ok,19.751954125595116,0.9938,0.006199999999999983,False,-10.171969451201274,-2.0348008504100186,0.994,0.006000000000000005,False,False,-0.08077764511108398
0,-62.70745549696935,-62.70745549696935,0.9719092667156687,ok,ok,12.541491099393872,1.0,0.0,False,0.19438185334313374,0.03888414749812029,1.0,0.0,False,False,2.253382444381714
1,-0.9180454112079511,-0.7691112926974844,-0.9180454112079511,ok,ok,0.15382225853949688,1.0,0.0,False,-0.18360908224159023,0.0,1.0,0.0,False,False,1.7749512195587158
2,-158.6489643927002,-158.6489643927002,21.82292685235789,ok,ok,31.729792878540046,1.0,0.0,False,4.364585370471579,0.8730916924326657,1.0,0.0,False,False,2.0330100059509277
3,-77.31216956402753,-9.005017050140655,-77.31216956402753,ok,ok,1.8010034100281311,1.0,0.0,False,-15.462433912805507,-69.3382686672969,1.0,0.0,False,False,1.6653740406036377
4,-20.55825828062171,-20.55825828062171,1.0096190720867617,ok,ok,4.111651656124343,1.0,0.0,False,0.20192381441735235,0.0403928414517545,1.0,0.0,False,False,2.2777225971221924
5,-0.04637992640084132,-0.04513000441960737,-0.04637992640084132,ok,ok,0.009026000883921475,1.0,0.0,False,-0.009275985280168264,-0.001855568169667296,1.0,0.0,False,False,2.3666701316833496
6,-0.02298241542546272,-0.02298241542546272,2.427519553266512,ok,ok,0.004596483085092544,1.0,0.0,False,0.48550391065330245,0.0,1.0,0.0,False,False,1.849008321762085
7,-11.989259177798433,-3.595940140639829,-11.989259177798433,ok,ok,0.7191880281279658,1.0,0.0,False,-2.3978518355596865,0.0,1.0,0.0,False,False,1.8290989398956299
8,-56.45645818431417,-56.45645818431417,17.426021097104023,ok,ok,11.291291636862836,1.0,0.0,False,3.4852042194208046,0.6971802799400398,1.0,0.0,False,False,2.2389185428619385
9,-116.07624521113766,-116.07624521113766,0.6727505941348074,ok,ok,23.215249042227533,1.0,0.0,False,0.1345501188269615,0.02691540684675744,1.0,0.0,False,False,2.1116206645965576
10,-34.09367396955784,-34.09367396955784,1.0711035087257716,ok,ok,6.818734793911569,1.0,0.0,False,0.21422070174515434,0.042852710891202406,1.0,0.0,False,False,2.2058451175689697
11,-0.05774360301627729,-0.04199169110379608,-0.05774360301627729,ok,ok,0.008398338220759216,1.0,0.0,False,-0.011548720603255458,-0.0023102061618831067,1.0,0.0,False,False,2.5165181159973145
12,-50.546085778508335,-6.867466416373227,-50.546085778508335,ok,ok,1.3734932832746454,1.0,0.0,False,-10.109217155701668,-21.787105939014616,1.0,0.0,False,False,1.7031214237213135
13,-53.62810271013848,-10.291070261265602,-53.62810271013848,ok,ok,2.0582140522531205,1.0,0.0,False,-10.725620542027697,0.0,1.0,0.0,False,False,1.6305248737335205
14,-88.53175722333229,-88.53175722333229,0.6853600001406429,ok,ok,17.70635144466646,1.0,0.0,False,0.13707200002812858,0.02741988398241791,1.0,0.0,False,False,2.217965602874756
15,-0.06350393675409421,-0.06350393675409421,-0.05493837511158506,ok,ok,0.012700787350818844,1.0,0.0,False,-0.010987675022317012,-0.002197974599382935,1.0,0.0,False,False,2.337167501449585
16,-1.364194397018419,-0.5511764876138642,-1.364194397018419,ok,ok,0.11023529752277283,1.0,0.0,False,-0.2728388794036838,0.0,1.0,0.0,False,False,1.773909091949463
17,-123.71486668522586,-123.71486668522586,17.44407451618498,ok,ok,24.74297333704517,1.0,0.0,False,3.488814903236996,0.6979025611595219,1.0,0.0,False,False,2.01076078414917
18,-167.39703733954295,-167.39703733954295,-92.91131417697656,ok,ok,33.479407467908594,1.0,0.0,False,-18.582262835395312,-3.7171960062797367,1.0,0.0,False,False,1.898550271987915
19,-157.3393606241524,-157.3393606241524,-101.6258243744853,ok,ok,31.46787212483048,1.0,0.0,False,-20.325164874897062,-4.065846144207618,1.0,0.0,False,False,1.835927963256836
20,-98.72598749416342,-98.72598749416342,1.1139564955049155,ok,ok,19.745197498832685,1.0,0.0,False,0.2227912991009831,0.044567173254840615,1.0,0.0,False,False,2.0830156803131104
21,-141.59374497816975,-141.59374497816975,-34.5013295514997,ok,ok,28.318748995633953,1.0,0.0,False,-6.900265910299941,-1.3803292479093543,1.0,0.0,False,False,2.0305097103118896
22,-117.85833112096007,-12.425703493973788,-117.85833112096007,ok,ok,2.485140698794758,1.0,0.0,False,-23.571666224192015,-57.77369172596718,1.0,0.0,False,False,1.6375236511230469
23,-32.03698369695701,-32.03698369695701,2.069326047753554,ok,ok,6.407396739391402,1.0,0.0,False,0.4138652095507109,0.08278959983009525,1.0,0.0,False,False,2.2740440368652344
24,-10.906766493590313,-10.906766493590313,0.6284968611383276,ok,ok,2.181353298718063,1.0,0.0,False,0.12569937222766553,0.025144903426214414,1.0,0.0,False,False,2.3441109657287598
25,-117.79900937753929,-117.79900937753929,35.384132937093895,ok,ok,23.55980187550786,1.0,0.0,False,7.076826587418779,1.415648447172969,1.0,0.0,False,False,2.1255195140838623
26,-0.06793755394999018,-0.056953594292183954,-0.06793755394999018,ok,ok,0.011390718858436791,1.0,0.0,False,-0.013587510789998036,-0.002718045767152613,1.0,0.0,False,False,2.361724615097046
27,-83.36120424908474,-83.36120424908474,3.5589176420726965,ok,ok,16.672240849816948,1.0,0.0,False,0.7117835284145393,0.14238518271942946,1.0,0.0,False,False,2.0871214866638184
28,-0.0205583548018991,-0.0205583548018991,-0.005765940226434563,ok,ok,0.00411167096037982,1.0,0.0,False,-0.0011531880452869125,0.0,1.0,0.0,False,False,2.4868791103363037
29,-76.192838641529,-76.192838641529,0.3801809668953521,ok,ok,15.2385677283058,1.0,0.0,False,0.07603619337907042,0.015210280731958096,1.0,0.0,False,False,2.144434690475464
0,-36.42794128052426,-36.42794128052426,2.0951327125522017,ok,ok,7.285588256104852,1.0,0.0,False,0.41902654251044036,0.08382207291666574,1.0,0.0,False,False,1.9927711486816406
1,-0.90256819432122,-0.8201504326922495,-0.90256819432122,ok,ok,0.16403008653844992,1.0,0.0,False,-0.180513638864244,0.0,1.0,0.0,False,False,1.5001230239868164
2,-107.30302708477633,-107.30302708477633,-25.878816618908992,ok,ok,21.460605416955268,1.0,0.0,False,-5.175763323781799,-1.0353597367036305,1.0,0.0,False,False,1.6571857929229736
3,-67.98371055292095,-8.69406439912796,-67.98371055292095,ok,ok,1.738812879825592,1.0,0.0,False,-13.596742110584191,-12.887907213825295,1.0,0.0,False,False,1.369718313217163
4,-1.7589900794087017,-1.7589900794087017,1.0502009084093984,ok,ok,0.35179801588174037,1.0,0.0,False,0.2100401816818797,0.04201643962429796,1.0,0.0,False,False,2.0306332111358643
