id,cost,elapsed_min,fl_x_drift_mm,fl_y_drift_mm,fl_z_drift_mm,stance_drift_mm,fl_x_cost,fl_y_cost,fl_z_cost,stance_cost,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
4b89a50d,0.026602870413243794,1.1,4.101930754234299,17.010921183714554,44.89298513144139,18.142672742995146,0.0005332509980504589,0.0022114197538828924,0.017508264201262145,0.006349935460048301,0.08172215082364911,0.0010659252118148201,1.9300415547647312e-05,0.003327846547867399,0.347551862312505,0.0007242067826495091,0.4151679041170018,4.61006417844265,29.700955873408645,1.0768127547329265e-05,0.0,1.9013783633257684,0.03903062764589255,800.0000000000003
f706bf2c,0.009593487176666108,1.1,1.0416496646075943,10.7128694529701,5.305343108859006,17.132331082645702,0.00013541445639898728,0.0013926730288861132,0.0020690838124550123,0.005996315878925996,0.09812819222459401,0.000897904851839084,1.0949150849593272e-05,0.0026643563779649806,0.4266236614106315,0.0001220719536156309,0.766681043566658,4.64289190180415,29.734314377466735,8.695541304985706e-06,0.005,0.5,0.1,817.0332599756928
173a8db7,0.013846835718354484,1.1,2.0803791094281676,8.894492089568907,15.077005669805677,18.685915003601856,0.0002704492842256618,0.001156283971643958,0.005880032211224215,0.006540070251260649,0.15269247135052813,0.0019419676397780948,7.533545019358525e-05,0.008160355479966094,0.13872432874185286,0.001044102325468399,0.5144390362580433,4.428235305125445,30.141169826716386,2.89345960914869e-05,0.005,0.5,0.02150265789196656,1099.9999999999998
b594b295,1.0,1.1,1000.0,1000.0,1000.0,1000.0,0.13,0.13,0.39,0.35,0.05271869539556819,0.0009233945892653991,3.018294517355175e-05,0.008021870887807725,0.2192447328109313,0.0003363226735837571,0.26469853957483624,4.531017563142543,29.425285972760754,1.2525547667636095e-05,0.0,1.1787212695806453,0.09589273585645734,800.0000000000003
ef3b89fb,0.011645864264394781,1.1,1.3279994241997373,11.232832679461477,15.064043821726372,11.822797144130108,0.00017263992514596584,0.0014602682483299922,0.005874977090473285,0.004137979000445538,0.19053669203229373,0.0024611778685096706,1.7170591756407242e-05,0.008795345514955156,0.5778945274216521,0.00010313765145689472,0.15830972872915786,4.557830981783564,30.142602166507288,1.3898870487629503e-05,0.0,0.6429524195318796,0.027696404602007438,1099.9999999999998
36b58332,1.0,1.1,1000.0,1000.0,1000.0,1000.0,0.13,0.13,0.39,0.35,0.1494952516019258,0.002425959410587639,3.486500436611521e-05,0.006260325946840884,0.001,0.0002159560203516141,0.44772255316138154,4.406088576429531,29.86247338390823,2.899499184997888e-05,0.0,0.5,0.053538711472887225,1099.9999999999998
33cdbc6d,0.007154585855481128,1.1,0.7109134266969988,5.802753427872458,11.461148042691969,5.251318364963518,9.241874547060984e-05,0.0007543579456234196,0.004469847736649868,0.001837961427737231,0.20717599268420112,0.0004799616796269532,1.3427899439216622e-05,0.002287851735208835,0.4256684967614431,0.0003629749745865563,0.3907164086084449,4.791410104119175,29.433329859400846,1.272229965662804e-05,0.0,1.5149360496188027,0.04074237368574364,1099.9999999999998
b1a747a5,1.0,1.1,1000.0,1000.0,1000.0,1000.0,0.13,0.13,0.39,0.35,0.041220292265552204,0.0012916278416299836,1.69978300612101e-05,0.02014690101161461,0.18202547991896098,0.0004634714234265255,0.39114287365567313,4.430384449860076,30.174366701312447,6.769809954536151e-05,0.0,0.6624478343703833,0.1,1099.9999999999998
78f1d78f,1.0,1.1,1000.0,1000.0,1000.0,1000.0,0.13,0.13,0.39,0.35,0.21561987884588246,0.002306141439841909,2.2068872856824206e-05,0.00841242594452865,0.2240794363721982,0.0002937601499196498,0.1751410171108645,4.783052616665451,29.759601435664766,2.6083220896918603e-05,0.0,1.5877402671992646,0.05767204233197295,1099.9999999999998
30229f7a,0.004368791268631095,1.1,1.0735219624022372,8.148992987956564,1.7358238311204734,7.12255151699276,0.00013955785511229082,0.0010593690884343535,0.0006769712941369847,0.002492893030947466,0.15907809596887895,0.002537869245506074,4.838235127864657e-05,0.004226190388821623,0.5894150424147413,0.0004768901280256428,0.40692607894233845,4.435346885326188,29.75473069797283,2.432728982504021e-05,0.005,1.8458343455422306,0.026648919937103707,1099.9999999999998
